file,func,tool,gt_multiclass,pred_multiclass,message,is_correct
examples\example-libev.c,main,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libevent-ssl.c,connectCallback,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libevent-ssl.c,disconnectCallback,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libevent-ssl.c,getCallback,cppcheck,CWE-476,CWE-398,LLM as reference GT,False
examples\example-libevent-ssl.c,main,cppcheck,CWE-125,CWE-398,LLM as reference GT,False
examples\example-libevent.c,connectCallback,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libevent.c,disconnectCallback,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libevent.c,getCallback,cppcheck,CWE-476,CWE-398,LLM as reference GT,False
examples\example-libevent.c,main,cppcheck,CWE-125,CWE-398,LLM as reference GT,False
examples\example-libhv.c,connectCallback,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libhv.c,debugCallback,cppcheck,CWE-476,CWE-398,LLM as reference GT,False
examples\example-libhv.c,disconnectCallback,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libhv.c,getCallback,cppcheck,CWE-476,CWE-398,LLM as reference GT,False
examples\example-libhv.c,main,cppcheck,CWE-125,CWE-398,LLM as reference GT,False
examples\example-libsdevent.c,connectCallback,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libsdevent.c,debugCallback,cppcheck,CWE-476,CWE-398,LLM as reference GT,False
examples\example-libsdevent.c,disconnectCallback,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libsdevent.c,getCallback,cppcheck,CWE-476,CWE-398,LLM as reference GT,False
examples\example-libsdevent.c,main,cppcheck,CWE-476,CWE-398,LLM as reference GT,False
examples\example-libuv.c,connectCallback,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libuv.c,debugCallback,cppcheck,NO_CWE,CWE-398,LLM as reference GT,False
examples\example-libuv.c,disconnectCallback,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libuv.c,getCallback,cppcheck,CWE-476,CWE-398,LLM as reference GT,False
examples\example-libuv.c,main,cppcheck,CWE-125,CWE-398,LLM as reference GT,False
examples\example-macosx.c,connectCallback,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-macosx.c,disconnectCallback,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-macosx.c,getCallback,cppcheck,CWE-476,CWE-398,LLM as reference GT,False
examples\example-macosx.c,main,cppcheck,CWE-125,CWE-398,LLM as reference GT,False
examples\example-poll.c,connectCallback,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-poll.c,disconnectCallback,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-poll.c,getCallback,cppcheck,CWE-476,CWE-398,LLM as reference GT,False
examples\example-poll.c,main,cppcheck,CWE-476,CWE-398,LLM as reference GT,False
examples\example-push.c,assertReplyAndFree,cppcheck,CWE-476,CWE-398,LLM as reference GT,False
examples\example-push.c,enableClientTracking,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
examples\example-push.c,main,cppcheck,CWE-758,CWE-686,LLM as reference GT,False
examples\example-push.c,privdata_dtor,cppcheck,NO_CWE,CWE-398,LLM as reference GT,False
examples\example-push.c,pushReplyHandler,cppcheck,CWE-125,NO_CWE,LLM as reference GT,False
examples\example-qt.cpp,getCallback,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-qt.cpp,main,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
examples\example-redismoduleapi.c,RedisModule_OnLoad,cppcheck,CWE-476,CWE-398,LLM as reference GT,False
examples\example-redismoduleapi.c,connectCallback,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-redismoduleapi.c,debugCallback,cppcheck,NO_CWE,CWE-398,LLM as reference GT,False
examples\example-redismoduleapi.c,disconnectCallback,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-redismoduleapi.c,getCallback,cppcheck,NO_CWE,CWE-398,LLM as reference GT,False
examples\example-ssl.c,main,cppcheck,CWE-476,CWE-571,LLM as reference GT,False
examples\example.c,example_argv_command,cppcheck,NO_CWE,CWE-476,LLM as reference GT,False
examples\example.c,main,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
hiredis.c,__redisAppendCommand,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,__redisSetError,cppcheck,NO_CWE,CWE-398,LLM as reference GT,False
hiredis.c,bulklen,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,freeReplyObject,cppcheck,CWE-674,CWE-398,LLM as reference GT,False
hiredis.c,redisAppendCommand,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisAppendCommandArgv,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisAppendFormattedCommand,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisBufferRead,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisBufferWrite,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisEnableKeepAlive,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisEnableKeepAliveWithInterval,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisFormatCommand,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisFree,cppcheck,CWE-416,NO_CWE,LLM as reference GT,False
hiredis.c,redisFreeCommand,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisFreeSdsCommand,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisGetReply,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisGetReplyFromReader,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisHandledPushReply,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
hiredis.c,redisNextInBandReplyFromReader,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisPushAutoFree,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisReconnect,cppcheck,CWE-125,NO_CWE,LLM as reference GT,False
hiredis.c,redisSetTcpUserTimeout,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisSetTimeout,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisvAppendCommand,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisvFormatCommand,cppcheck,CWE-787,CWE-398,LLM as reference GT,False
net.c,__redisSetError,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,__redisSetErrorFromErrno,cppcheck,CWE-120,NO_CWE,LLM as reference GT,False
net.c,redisCheckConnectDone,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
net.c,redisCheckSocketError,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisContextConnectUnix,cppcheck,CWE-131,CWE-398,LLM as reference GT,False
net.c,redisContextSetTcpUserTimeout,cppcheck,CWE-758,CWE-398,LLM as reference GT,False
net.c,redisContextSetTimeout,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisContextTimeoutMsec,cppcheck,CWE-190,CWE-398,LLM as reference GT,False
net.c,redisContextUpdateCommandTimeout,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
net.c,redisContextUpdateConnectTimeout,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
net.c,redisContextWaitReady,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisCreateSocket,cppcheck,CWE-772,NO_CWE,LLM as reference GT,False
net.c,redisKeepAlive,cppcheck,NO_CWE,CWE-563,LLM as reference GT,False
net.c,redisNetClose,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisNetRead,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisNetWrite,cppcheck,CWE-252,NO_CWE,LLM as reference GT,False
net.c,redisPollMillis,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisSetBlocking,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisSetReuseAddr,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisSetTcpNoDelay,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
read.c,__redisReaderSetError,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
read.c,__redisReaderSetErrorOOM,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
read.c,__redisReaderSetErrorProtocolByte,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
read.c,chrtos,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
read.c,moveToNextTask,cppcheck,CWE-125,CWE-398,LLM as reference GT,False
read.c,processAggregateItem,cppcheck,NO_CWE,CWE-398,LLM as reference GT,False
read.c,processBulkItem,cppcheck,CWE-190,CWE-398,LLM as reference GT,False
read.c,processItem,cppcheck,NO_CWE,CWE-398,LLM as reference GT,False
read.c,processLineItem,cppcheck,NO_CWE,CWE-398,LLM as reference GT,False
read.c,redisReaderFeed,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
read.c,redisReaderFree,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
read.c,redisReaderGetReply,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
read.c,redisReaderGrow,cppcheck,CWE-755,NO_CWE,LLM as reference GT,False
read.c,string2ll,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,hex_digit_to_int,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,main,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,sdsAllocSize,cppcheck,CWE-125,NO_CWE,LLM as reference GT,False
sds.c,sdsIncrLen,cppcheck,CWE-787,NO_CWE,LLM as reference GT,False
sds.c,sdsTest,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,sds_free,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,sdsclear,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,sdscmp,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,sdsfree,cppcheck,CWE-761,NO_CWE,LLM as reference GT,False
sds.c,sdsfreesplitres,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,sdsll2str,cppcheck,CWE-787,CWE-398,LLM as reference GT,False
sds.c,sdsrange,cppcheck,CWE-190,NO_CWE,LLM as reference GT,False
sds.c,sdstolower,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,sdstoupper,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,sdsull2str,cppcheck,CWE-787,CWE-398,LLM as reference GT,False
sds.c,sdsupdatelen,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sockcompat.c,_initWinsock,cppcheck,CWE-366,NO_CWE,LLM as reference GT,False
sockcompat.c,_updateErrno,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sockcompat.c,_wsaErrorToErrno,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sockcompat.c,win32_bind,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sockcompat.c,win32_close,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sockcompat.c,win32_connect,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sockcompat.c,win32_freeaddrinfo,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sockcompat.c,win32_getaddrinfo,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sockcompat.c,win32_getsockopt,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
sockcompat.c,win32_ioctl,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sockcompat.c,win32_poll,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
sockcompat.c,win32_recv,cppcheck,CWE-681,NO_CWE,LLM as reference GT,False
sockcompat.c,win32_redisKeepAlive,cppcheck,CWE-200,NO_CWE,LLM as reference GT,False
sockcompat.c,win32_send,cppcheck,CWE-681,NO_CWE,LLM as reference GT,False
sockcompat.c,win32_setsockopt,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
ssl.c,__redisSetError,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,initOpensslLocks,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,maybeCheckWant,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,opensslDoLock,cppcheck,CWE-787,NO_CWE,LLM as reference GT,False
ssl.c,redisFreeSSLContext,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,redisInitOpenSSL,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,redisInitiateSSL,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,redisInitiateSSLWithContext,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,redisSSLAsyncRead,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,redisSSLAsyncWrite,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
ssl.c,redisSSLConnect,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,redisSSLContextSetVerifyName,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
ssl.c,redisSSLFree,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,redisSSLRead,cppcheck,CWE-754,NO_CWE,LLM as reference GT,False
ssl.c,redisSSLWrite,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,sslLockAcquire,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,sslLockInit,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,sslLockRelease,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,array_cb,cppcheck,NO_CWE,CWE-398,LLM as reference GT,False
test.c,asCleanup,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,as_printerr,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,async_disconnect,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,commandCallback,cppcheck,CWE-121,CWE-398,LLM as reference GT,False
test.c,connectCallback,cppcheck,CWE-121,NO_CWE,LLM as reference GT,False
test.c,detect_debug_sleep,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,disconnect,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,disconnectCallback,cppcheck,CWE-121,NO_CWE,LLM as reference GT,False
test.c,do_reconnect,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,do_ssl_handshake,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,free_privdata,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
test.c,get_redis_version,cppcheck,NO_CWE,CWE-398,LLM as reference GT,False
test.c,integer_cb,cppcheck,CWE-476,CWE-398,LLM as reference GT,False
test.c,main,cppcheck,CWE-201,CWE-570,LLM as reference GT,False
test.c,millisleep,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,monitor_cb,cppcheck,CWE-617,CWE-398,LLM as reference GT,False
test.c,null_cb,cppcheck,CWE-476,CWE-398,LLM as reference GT,False
test.c,publish_msg,cppcheck,CWE-779,CWE-398,LLM as reference GT,False
test.c,push_handler,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
test.c,push_handler_async,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,send_client_tracking,cppcheck,CWE-779,NO_CWE,LLM as reference GT,False
test.c,send_hello,cppcheck,CWE-617,NO_CWE,LLM as reference GT,False
test.c,subscribe_cb,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
test.c,subscribe_channel_a_cb,cppcheck,CWE-476,CWE-398,LLM as reference GT,False
test.c,subscribe_channel_b_cb,cppcheck,CWE-476,CWE-398,LLM as reference GT,False
test.c,subscribe_with_timeout_cb,cppcheck,CWE-476,CWE-398,LLM as reference GT,False
test.c,test_allocator_injection,cppcheck,NO_CWE,CWE-398,LLM as reference GT,False
test.c,test_append_formatted_commands,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_async_polling,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_blocking_connection,cppcheck,CWE-476,CWE-398,LLM as reference GT,False
test.c,test_blocking_connection_errors,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
test.c,test_blocking_connection_timeouts,cppcheck,CWE-119,NO_CWE,LLM as reference GT,False
test.c,test_blocking_io_errors,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
test.c,test_command_timeout_during_pubsub,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_format_commands,cppcheck,CWE-134,CWE-398,LLM as reference GT,False
test.c,test_free_null,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_invalid_timeout_errors,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_monitor,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_privdata_hooks,cppcheck,CWE-590,CWE-398,LLM as reference GT,False
test.c,test_pubsub_handling,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_pubsub_handling_resp3,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_pubsub_multiple_channels,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_reply_reader,cppcheck,CWE-416,CWE-398,LLM as reference GT,False
test.c,test_resp3_push_handler,cppcheck,NO_CWE,CWE-398,LLM as reference GT,False
test.c,test_resp3_push_options,cppcheck,NO_CWE,CWE-398,LLM as reference GT,False
test.c,test_ssl_verify_name,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_tcp_options,cppcheck,CWE-476,NO_CWE,LLM as reference GT,False
test.c,test_throughput,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_unix_keepalive,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,timeout_cb,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,unexpected_cb,cppcheck,NO_CWE,CWE-398,LLM as reference GT,False
test.c,unexpected_push_cb,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
alloc.c,hi_free,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
alloc.c,hiredisResetAllocators,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,__redisAsyncCommand,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
async.c,__redisAsyncCopyError,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,__redisAsyncDisconnect,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
async.c,__redisAsyncFree,flawfinder,CWE-416,NO_CWE,LLM as reference GT,False
async.c,__redisAsyncHandleConnect,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,__redisAsyncHandleConnectFailure,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,__redisGetSubscribeCallback,flawfinder,CWE-125,CWE-120,LLM as reference GT,False
async.c,__redisPushCallback,flawfinder,CWE-457,CWE-120,LLM as reference GT,False
async.c,__redisRunCallback,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,__redisRunConnectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
async.c,__redisRunDisconnectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
async.c,__redisRunPushCallback,flawfinder,CWE-248,NO_CWE,LLM as reference GT,False
async.c,__redisSetError,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,__redisShiftCallback,flawfinder,CWE-787,CWE-120,LLM as reference GT,False
async.c,callbackKeyCompare,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,callbackKeyDestructor,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,callbackValDestructor,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncCommand,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncCommandArgv,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncDisconnect,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncFormattedCommand,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncFree,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncHandleRead,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
async.c,redisAsyncHandleTimeout,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncHandleWrite,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
async.c,redisAsyncRead,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncSetConnectCallback,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncSetConnectCallbackNC,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncSetDisconnectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
async.c,redisAsyncSetTimeout,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncWrite,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisIsSubscribeReply,flawfinder,CWE-125,NO_CWE,LLM as reference GT,False
async.c,redisProcessCallbacks,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
async.c,redisvAsyncCommand,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
dict.c,_dictClear,flawfinder,CWE-125,NO_CWE,LLM as reference GT,False
dict.c,_dictExpandIfNeeded,flawfinder,CWE-190,NO_CWE,LLM as reference GT,False
dict.c,_dictInit,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
dict.c,_dictKeyIndex,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
dict.c,_dictReset,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
dict.c,dictAdd,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
dict.c,dictDelete,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
dict.c,dictExpand,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
dict.c,dictInitIterator,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
dict.c,dictRelease,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
dict.c,dictReplace,flawfinder,CWE-416,NO_CWE,LLM as reference GT,False
examples\example-ae.c,connectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-ae.c,disconnectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-ae.c,getCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-ae.c,main,flawfinder,CWE-125,CWE-126,LLM as reference GT,False
examples\example-ivykis.c,connectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-ivykis.c,disconnectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-ivykis.c,getCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-ivykis.c,main,flawfinder,CWE-125,CWE-126,LLM as reference GT,False
examples\example-libev.c,connectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libev.c,disconnectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libev.c,getCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libev.c,main,flawfinder,CWE-476,CWE-126,LLM as reference GT,False
examples\example-libevent-ssl.c,connectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libevent-ssl.c,disconnectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libevent-ssl.c,getCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libevent-ssl.c,main,flawfinder,CWE-125,CWE-190,LLM as reference GT,False
examples\example-libevent.c,connectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libevent.c,disconnectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libevent.c,getCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libevent.c,main,flawfinder,CWE-125,CWE-126,LLM as reference GT,False
examples\example-libhv.c,connectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libhv.c,debugCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libhv.c,disconnectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libhv.c,getCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libhv.c,main,flawfinder,CWE-125,CWE-126,LLM as reference GT,False
examples\example-libsdevent.c,connectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libsdevent.c,debugCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libsdevent.c,disconnectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libsdevent.c,getCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libsdevent.c,main,flawfinder,CWE-476,CWE-126,LLM as reference GT,False
examples\example-libuv.c,connectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libuv.c,debugCallback,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
examples\example-libuv.c,disconnectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libuv.c,getCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libuv.c,main,flawfinder,CWE-125,CWE-126,LLM as reference GT,False
examples\example-macosx.c,connectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-macosx.c,disconnectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-macosx.c,getCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-macosx.c,main,flawfinder,CWE-125,CWE-126,LLM as reference GT,False
examples\example-poll.c,connectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-poll.c,disconnectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-poll.c,getCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-poll.c,main,flawfinder,CWE-476,CWE-126,LLM as reference GT,False
examples\example-push.c,assertReplyAndFree,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-push.c,enableClientTracking,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
examples\example-push.c,main,flawfinder,CWE-758,CWE-190,LLM as reference GT,False
examples\example-push.c,privdata_dtor,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
examples\example-push.c,pushReplyHandler,flawfinder,CWE-125,NO_CWE,LLM as reference GT,False
examples\example-qt.cpp,getCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-qt.cpp,main,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
examples\example-redismoduleapi.c,RedisModule_OnLoad,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-redismoduleapi.c,connectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
