file,func,tool,gt_binary,pred_binary,message,is_correct
async.c,__redisShiftCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,callbackKeyCompare,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,callbackKeyDestructor,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,callbackValDestructor,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncCommand,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncCommandArgv,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncDisconnect,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncFormattedCommand,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncFree,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncHandleRead,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,redisAsyncHandleTimeout,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncHandleWrite,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,redisAsyncRead,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncSetConnectCallback,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncSetConnectCallbackNC,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncSetDisconnectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,redisAsyncSetTimeout,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncWrite,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisIsSubscribeReply,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,redisProcessCallbacks,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,redisvAsyncCommand,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,_dictClear,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
dict.c,_dictExpandIfNeeded,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
dict.c,_dictInit,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,_dictKeyIndex,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,_dictReset,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,dictAdd,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,dictDelete,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,dictExpand,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,dictInitIterator,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,dictRelease,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,dictReplace,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-ae.c,connectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-ae.c,disconnectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-ae.c,getCallback,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-ae.c,main,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-ivykis.c,connectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-ivykis.c,disconnectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-ivykis.c,getCallback,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-ivykis.c,main,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libev.c,connectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libev.c,disconnectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libev.c,getCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libev.c,main,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libevent-ssl.c,connectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libevent-ssl.c,disconnectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libevent-ssl.c,getCallback,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libevent-ssl.c,main,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libevent.c,connectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libevent.c,disconnectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libevent.c,getCallback,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libevent.c,main,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libhv.c,connectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libhv.c,debugCallback,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libhv.c,disconnectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libhv.c,getCallback,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libhv.c,main,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libsdevent.c,connectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libsdevent.c,debugCallback,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libsdevent.c,disconnectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libsdevent.c,getCallback,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libsdevent.c,main,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libuv.c,connectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libuv.c,debugCallback,cppcheck,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
examples\example-libuv.c,disconnectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libuv.c,getCallback,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libuv.c,main,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-macosx.c,connectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-macosx.c,disconnectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-macosx.c,getCallback,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-macosx.c,main,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-poll.c,connectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-poll.c,disconnectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-poll.c,getCallback,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-poll.c,main,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-push.c,assertReplyAndFree,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-push.c,enableClientTracking,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\example-push.c,main,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-push.c,privdata_dtor,cppcheck,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
examples\example-push.c,pushReplyHandler,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-qt.cpp,getCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-qt.cpp,main,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\example-redismoduleapi.c,RedisModule_OnLoad,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-redismoduleapi.c,connectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-redismoduleapi.c,debugCallback,cppcheck,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
examples\example-redismoduleapi.c,disconnectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-redismoduleapi.c,getCallback,cppcheck,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
examples\example-ssl.c,main,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example.c,example_argv_command,cppcheck,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
examples\example.c,main,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
hiredis.c,__redisAppendCommand,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,__redisSetError,cppcheck,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
hiredis.c,bulklen,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,freeReplyObject,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
hiredis.c,redisAppendCommand,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisAppendCommandArgv,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisAppendFormattedCommand,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisBufferRead,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisBufferWrite,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisEnableKeepAlive,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisEnableKeepAliveWithInterval,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisFormatCommand,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisFree,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
hiredis.c,redisFreeCommand,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisFreeSdsCommand,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisGetReply,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisGetReplyFromReader,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisHandledPushReply,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
hiredis.c,redisNextInBandReplyFromReader,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisPushAutoFree,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisReconnect,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
hiredis.c,redisSetTcpUserTimeout,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisSetTimeout,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisvAppendCommand,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisvFormatCommand,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
net.c,__redisSetError,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,__redisSetErrorFromErrno,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
net.c,redisCheckConnectDone,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
net.c,redisCheckSocketError,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisContextConnectUnix,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
net.c,redisContextSetTcpUserTimeout,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
net.c,redisContextSetTimeout,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisContextTimeoutMsec,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
net.c,redisContextUpdateCommandTimeout,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
net.c,redisContextUpdateConnectTimeout,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
net.c,redisContextWaitReady,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisCreateSocket,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
net.c,redisKeepAlive,cppcheck,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
net.c,redisNetClose,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisNetRead,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisNetWrite,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
net.c,redisPollMillis,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisSetBlocking,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisSetReuseAddr,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisSetTcpNoDelay,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
read.c,__redisReaderSetError,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
read.c,__redisReaderSetErrorOOM,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
read.c,__redisReaderSetErrorProtocolByte,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
read.c,chrtos,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
read.c,moveToNextTask,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
read.c,processAggregateItem,cppcheck,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
read.c,processBulkItem,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
read.c,processItem,cppcheck,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
read.c,processLineItem,cppcheck,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
read.c,redisReaderFeed,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
read.c,redisReaderFree,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
read.c,redisReaderGetReply,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
read.c,redisReaderGrow,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
read.c,string2ll,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,hex_digit_to_int,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,main,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdsAllocSize,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sds.c,sdsIncrLen,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sds.c,sdsTest,cppcheck,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
sds.c,sds_free,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdsclear,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdscmp,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdsfree,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sds.c,sdsfreesplitres,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdsll2str,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
sds.c,sdsrange,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sds.c,sdstolower,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdstoupper,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdsull2str,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
sds.c,sdsupdatelen,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,_initWinsock,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sockcompat.c,_updateErrno,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,_wsaErrorToErrno,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_bind,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_close,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_connect,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_freeaddrinfo,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_getaddrinfo,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_getsockopt,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sockcompat.c,win32_ioctl,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_poll,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_recv,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sockcompat.c,win32_redisKeepAlive,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sockcompat.c,win32_send,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sockcompat.c,win32_setsockopt,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
ssl.c,__redisSetError,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,initOpensslLocks,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,maybeCheckWant,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,opensslDoLock,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
ssl.c,redisFreeSSLContext,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,redisInitOpenSSL,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,redisInitiateSSL,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,redisInitiateSSLWithContext,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,redisSSLAsyncRead,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,redisSSLAsyncWrite,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
ssl.c,redisSSLConnect,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,redisSSLContextSetVerifyName,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
ssl.c,redisSSLFree,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,redisSSLRead,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
ssl.c,redisSSLWrite,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,sslLockAcquire,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,sslLockInit,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,sslLockRelease,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,array_cb,cppcheck,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test.c,asCleanup,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,as_printerr,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,async_disconnect,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,commandCallback,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,connectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,detect_debug_sleep,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,disconnect,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,disconnectCallback,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,do_reconnect,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,do_ssl_handshake,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,free_privdata,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,get_redis_version,cppcheck,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test.c,integer_cb,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,main,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,millisleep,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,monitor_cb,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,null_cb,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,publish_msg,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,push_handler,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,push_handler_async,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,send_client_tracking,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,send_hello,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,subscribe_cb,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,subscribe_channel_a_cb,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,subscribe_channel_b_cb,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,subscribe_with_timeout_cb,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,test_allocator_injection,cppcheck,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test.c,test_append_formatted_commands,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_async_polling,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_blocking_connection,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,test_blocking_connection_errors,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,test_blocking_connection_timeouts,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,test_blocking_io_errors,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,test_command_timeout_during_pubsub,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_format_commands,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,test_free_null,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_invalid_timeout_errors,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_monitor,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_privdata_hooks,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,test_pubsub_handling,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_pubsub_handling_resp3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_pubsub_multiple_channels,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_reply_reader,cppcheck,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,test_resp3_push_handler,cppcheck,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test.c,test_resp3_push_options,cppcheck,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test.c,test_ssl_verify_name,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_tcp_options,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,test_throughput,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_unix_keepalive,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,timeout_cb,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,unexpected_cb,cppcheck,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test.c,unexpected_push_cb,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
alloc.c,hi_free,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
alloc.c,hiredisResetAllocators,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,__redisAsyncCommand,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,__redisAsyncCopyError,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,__redisAsyncDisconnect,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,__redisAsyncFree,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,__redisAsyncHandleConnect,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,__redisAsyncHandleConnectFailure,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,__redisGetSubscribeCallback,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
async.c,__redisPushCallback,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
async.c,__redisRunCallback,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,__redisRunConnectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,__redisRunDisconnectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,__redisRunPushCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,__redisSetError,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,__redisShiftCallback,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
async.c,callbackKeyCompare,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,callbackKeyDestructor,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,callbackValDestructor,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
