file,func,tool,gt_multiclass,pred_multiclass,message,is_correct
test\example.c,test_gzio,flawfinder,CWE-120,CWE-120,LLM as reference GT,True
test\infcover.c,main,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test\minigzip.c,error,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test\minigzip.c,file_compress,flawfinder,CWE-121,CWE-119,LLM as reference GT,False
test\minigzip.c,file_uncompress,flawfinder,CWE-120,CWE-119,LLM as reference GT,False
test\minigzip.c,gz_compress,flawfinder,NO_CWE,CWE-119,LLM as reference GT,False
test\minigzip.c,gz_compress_mmap,flawfinder,CWE-131,NO_CWE,LLM as reference GT,False
test\minigzip.c,gz_uncompress,flawfinder,NO_CWE,CWE-119,LLM as reference GT,False
test\minigzip.c,gzclose,flawfinder,NO_CWE,CWE-119,LLM as reference GT,False
test\minigzip.c,gzread,flawfinder,NO_CWE,CWE-119,LLM as reference GT,False
test\minigzip.c,gzwrite,flawfinder,NO_CWE,CWE-119,LLM as reference GT,False
test\minigzip.c,main,flawfinder,NO_CWE,CWE-119,LLM as reference GT,False
test\minigzip.c,myfree,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test\minigzip.c,pwinerror,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\blast\blast-test.c,main,sast_any,NO_CWE,CWE-120,LLM as reference GT,False
contrib\infback9\infback9.c,makefixed9,sast_any,CWE-787,NO_CWE,LLM as reference GT,False
contrib\iostream2\zstream_test.cpp,main,sast_any,CWE-120,CWE-119,LLM as reference GT,False
contrib\iostream3\test.cc,main,sast_any,NO_CWE,CWE-119,LLM as reference GT,False
contrib\iostream\test.cpp,main,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\ioapi.c,call_zseek64,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\ioapi.c,fill_fopen64_filefunc,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\ioapi.c,fill_fopen_filefunc,sast_any,CWE-476,NO_CWE,LLM as reference GT,False
contrib\minizip\ioapi.c,fill_zlib_filefunc64_32_def_from_filefunc32,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\iowin32.c,fill_win32_filefunc,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\iowin32.c,fill_win32_filefunc64,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\iowin32.c,fill_win32_filefunc64A,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\iowin32.c,fill_win32_filefunc64W,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\miniunz.c,Display64BitsSize,sast_any,NO_CWE,CWE-119,LLM as reference GT,False
contrib\minizip\miniunz.c,change_file_date,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\miniunz.c,do_banner,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\miniunz.c,do_extract,sast_any,CWE-221,NO_CWE,LLM as reference GT,False
contrib\minizip\miniunz.c,do_extract_currentfile,sast_any,CWE-221,CWE-119,LLM as reference GT,False
contrib\minizip\miniunz.c,do_extract_onefile,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\miniunz.c,do_help,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\miniunz.c,do_list,sast_any,CWE-121,CWE-119,LLM as reference GT,False
contrib\minizip\miniunz.c,main,sast_any,CWE-120,CWE-120,LLM as reference GT,True
contrib\minizip\miniunz.c,makedir,sast_any,NO_CWE,CWE-120,LLM as reference GT,False
contrib\minizip\miniunz.c,mymkdir,sast_any,NO_CWE,CWE-571,LLM as reference GT,False
contrib\minizip\minizip.c,check_exist_file,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\minizip.c,do_banner,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\minizip.c,do_help,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\minizip.c,filetime,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\minizip.c,getFileCrc,sast_any,NO_CWE,CWE-398,LLM as reference GT,False
contrib\minizip\minizip.c,isLargeFile,sast_any,NO_CWE,CWE-563,LLM as reference GT,False
contrib\minizip\minizip.c,main,sast_any,CWE-787,CWE-120,LLM as reference GT,False
contrib\puff\bin-writer.c,main,sast_any,CWE-125,CWE-119,LLM as reference GT,False
contrib\puff\pufftest.c,main,sast_any,CWE-787,CWE-190,LLM as reference GT,False
contrib\testzlib\testzlib.c,BeginCountPerfCounter,sast_any,CWE-476,NO_CWE,LLM as reference GT,False
contrib\testzlib\testzlib.c,BeginCountRdtsc,sast_any,NO_CWE,CWE-398,LLM as reference GT,False
contrib\testzlib\testzlib.c,MyDoMinus64,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\testzlib\testzlib.c,ReadFileMemory,sast_any,CWE-190,CWE-362,LLM as reference GT,False
contrib\testzlib\testzlib.c,main,sast_any,CWE-190,CWE-190,LLM as reference GT,True
contrib\testzlib\testzlib.c,myGetRDTSC32,sast_any,NO_CWE,CWE-398,LLM as reference GT,False
crc32.c,main,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
examples\enough.c,main,sast_any,CWE-190,CWE-190,LLM as reference GT,True
examples\fitblk.c,main,sast_any,CWE-120,NO_CWE,LLM as reference GT,False
examples\gun.c,main,sast_any,CWE-125,CWE-120,LLM as reference GT,False
examples\gzappend.c,main,sast_any,NO_CWE,CWE-563,LLM as reference GT,False
examples\gzjoin.c,main,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
examples\gzlog.c,gzlog_close,sast_any,CWE-416,CWE-120,LLM as reference GT,False
examples\gzlog.c,gzlog_compress,sast_any,CWE-120,CWE-120,LLM as reference GT,True
examples\gzlog.c,gzlog_write,sast_any,CWE-120,CWE-120,LLM as reference GT,True
examples\gznorm.c,main,sast_any,CWE-457,NO_CWE,LLM as reference GT,False
examples\zpipe.c,def,sast_any,NO_CWE,CWE-119,LLM as reference GT,False
examples\zpipe.c,inf,sast_any,NO_CWE,CWE-119,LLM as reference GT,False
examples\zpipe.c,main,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
examples\zpipe.c,zerr,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
examples\zran.c,deflate_index_build,sast_any,CWE-457,CWE-119,LLM as reference GT,False
examples\zran.c,deflate_index_free,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
examples\zran.c,inflatePreface,sast_any,NO_CWE,CWE-119,LLM as reference GT,False
examples\zran.c,main,sast_any,NO_CWE,CWE-119,LLM as reference GT,False
inftrees.c,inflate_fixed,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
inftrees.c,main,sast_any,NO_CWE,CWE-686,LLM as reference GT,False
test\example.c,main,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
test\example.c,myfree,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
test\example.c,test_deflate,sast_any,NO_CWE,CWE-126,LLM as reference GT,False
test\example.c,test_dict_deflate,sast_any,CWE-787,CWE-126,LLM as reference GT,False
test\example.c,test_flush,sast_any,CWE-787,CWE-126,LLM as reference GT,False
test\example.c,test_gzio,sast_any,CWE-120,CWE-120,LLM as reference GT,True
test\infcover.c,main,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
test\minigzip.c,error,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
test\minigzip.c,file_compress,sast_any,CWE-121,CWE-119,LLM as reference GT,False
test\minigzip.c,file_uncompress,sast_any,CWE-120,CWE-119,LLM as reference GT,False
test\minigzip.c,gz_compress,sast_any,NO_CWE,CWE-119,LLM as reference GT,False
test\minigzip.c,gz_compress_mmap,sast_any,CWE-131,NO_CWE,LLM as reference GT,False
test\minigzip.c,gz_uncompress,sast_any,NO_CWE,CWE-119,LLM as reference GT,False
test\minigzip.c,gzclose,sast_any,NO_CWE,CWE-119,LLM as reference GT,False
test\minigzip.c,gzread,sast_any,NO_CWE,CWE-119,LLM as reference GT,False
test\minigzip.c,gzwrite,sast_any,NO_CWE,CWE-119,LLM as reference GT,False
test\minigzip.c,main,sast_any,NO_CWE,CWE-119,LLM as reference GT,False
test\minigzip.c,myfree,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
test\minigzip.c,pwinerror,sast_any,NO_CWE,NO_CWE,LLM as reference GT,True
