file,func,tool,gt_binary,pred_binary,message,is_correct
contrib\minizip\minizip.c,filetime,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
contrib\minizip\minizip.c,getFileCrc,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
contrib\minizip\minizip.c,isLargeFile,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
contrib\minizip\minizip.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
contrib\puff\bin-writer.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
contrib\puff\pufftest.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
contrib\testzlib\testzlib.c,BeginCountPerfCounter,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
contrib\testzlib\testzlib.c,BeginCountRdtsc,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
contrib\testzlib\testzlib.c,MyDoMinus64,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
contrib\testzlib\testzlib.c,ReadFileMemory,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
contrib\testzlib\testzlib.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
contrib\testzlib\testzlib.c,myGetRDTSC32,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
crc32.c,main,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\enough.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\fitblk.c,main,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\gun.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\gzappend.c,main,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\gzjoin.c,main,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\gzlog.c,gzlog_close,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\gzlog.c,gzlog_compress,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\gzlog.c,gzlog_write,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\gznorm.c,main,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\zpipe.c,def,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
examples\zpipe.c,inf,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
examples\zpipe.c,main,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\zpipe.c,zerr,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\zran.c,deflate_index_build,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\zran.c,deflate_index_free,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\zran.c,inflatePreface,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
examples\zran.c,main,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
inftrees.c,inflate_fixed,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
inftrees.c,main,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test\example.c,main,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test\example.c,myfree,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test\example.c,test_deflate,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test\example.c,test_dict_deflate,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
test\example.c,test_flush,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
test\example.c,test_gzio,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
test\infcover.c,main,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test\minigzip.c,error,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test\minigzip.c,file_compress,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
test\minigzip.c,file_uncompress,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
test\minigzip.c,gz_compress,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test\minigzip.c,gz_compress_mmap,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test\minigzip.c,gz_uncompress,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test\minigzip.c,gzclose,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test\minigzip.c,gzread,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test\minigzip.c,gzwrite,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test\minigzip.c,main,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test\minigzip.c,myfree,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test\minigzip.c,pwinerror,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
contrib\blast\blast-test.c,main,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
contrib\infback9\infback9.c,makefixed9,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
contrib\iostream2\zstream_test.cpp,main,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
contrib\iostream3\test.cc,main,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
contrib\iostream\test.cpp,main,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
contrib\minizip\ioapi.c,call_zseek64,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
contrib\minizip\ioapi.c,fill_fopen64_filefunc,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
contrib\minizip\ioapi.c,fill_fopen_filefunc,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
contrib\minizip\ioapi.c,fill_zlib_filefunc64_32_def_from_filefunc32,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
contrib\minizip\iowin32.c,fill_win32_filefunc,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
contrib\minizip\iowin32.c,fill_win32_filefunc64,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
contrib\minizip\iowin32.c,fill_win32_filefunc64A,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
contrib\minizip\iowin32.c,fill_win32_filefunc64W,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
contrib\minizip\miniunz.c,Display64BitsSize,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
contrib\minizip\miniunz.c,change_file_date,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
contrib\minizip\miniunz.c,do_banner,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
contrib\minizip\miniunz.c,do_extract,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
contrib\minizip\miniunz.c,do_extract_currentfile,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
contrib\minizip\miniunz.c,do_extract_onefile,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
contrib\minizip\miniunz.c,do_help,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
contrib\minizip\miniunz.c,do_list,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
contrib\minizip\miniunz.c,main,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
contrib\minizip\miniunz.c,makedir,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
contrib\minizip\miniunz.c,mymkdir,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
contrib\minizip\minizip.c,check_exist_file,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
contrib\minizip\minizip.c,do_banner,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
contrib\minizip\minizip.c,do_help,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
contrib\minizip\minizip.c,filetime,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
contrib\minizip\minizip.c,getFileCrc,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
contrib\minizip\minizip.c,isLargeFile,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
contrib\minizip\minizip.c,main,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
contrib\puff\bin-writer.c,main,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
contrib\puff\pufftest.c,main,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
contrib\testzlib\testzlib.c,BeginCountPerfCounter,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
contrib\testzlib\testzlib.c,BeginCountRdtsc,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
contrib\testzlib\testzlib.c,MyDoMinus64,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
contrib\testzlib\testzlib.c,ReadFileMemory,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
contrib\testzlib\testzlib.c,main,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
contrib\testzlib\testzlib.c,myGetRDTSC32,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
crc32.c,main,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\enough.c,main,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\fitblk.c,main,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\gun.c,main,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\gzappend.c,main,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
examples\gzjoin.c,main,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\gzlog.c,gzlog_close,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\gzlog.c,gzlog_compress,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\gzlog.c,gzlog_write,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\gznorm.c,main,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\zpipe.c,def,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
examples\zpipe.c,inf,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
examples\zpipe.c,main,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\zpipe.c,zerr,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\zran.c,deflate_index_build,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\zran.c,deflate_index_free,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\zran.c,inflatePreface,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
examples\zran.c,main,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
inftrees.c,inflate_fixed,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
inftrees.c,main,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test\example.c,main,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test\example.c,myfree,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test\example.c,test_deflate,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test\example.c,test_dict_deflate,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
test\example.c,test_flush,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
test\example.c,test_gzio,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
test\infcover.c,main,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test\minigzip.c,error,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test\minigzip.c,file_compress,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
test\minigzip.c,file_uncompress,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
test\minigzip.c,gz_compress,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test\minigzip.c,gz_compress_mmap,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test\minigzip.c,gz_uncompress,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test\minigzip.c,gzclose,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test\minigzip.c,gzread,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test\minigzip.c,gzwrite,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test\minigzip.c,main,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test\minigzip.c,myfree,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test\minigzip.c,pwinerror,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
